employee_id,satisfaction_level,last_evaluation_score,number_of_projects,average_monthly_hours,years_spent_at_company,work_accident,left_company,promotion_in_last_5years,department,salary,salary_range
364,0.72,0.96,5,267,5,0,1,0,technical,low,"Less than $45,000"
365,0.4,0.5,2,141,3,1,1,0,technical,low,"Less than $45,000"
366,0.91,0.87,4,235,5,0,1,0,technical,low,"Less than $45,000"
367,0.1,0.83,6,258,4,0,1,0,management,low,"Less than $45,000"
368,0.4,0.56,2,131,3,0,1,0,IT,low,"Less than $45,000"
369,0.82,0.86,5,243,5,0,1,0,IT,low,"Less than $45,000"
370,0.1,0.82,6,266,4,0,1,0,IT,low,"Less than $45,000"
371,0.37,0.45,2,142,3,0,1,0,IT,low,"Less than $45,000"
372,0.36,0.51,2,135,3,0,1,0,IT,low,"Less than $45,000"
373,0.39,0.48,2,141,3,0,1,0,product_mng,medium,"$45,000 - $74,999"
374,0.36,0.57,2,142,3,0,1,0,product_mng,medium,"$45,000 - $74,999"
375,0.86,0.84,5,254,5,0,1,0,product_mng,medium,"$45,000 - $74,999"
376,0.73,0.99,5,262,5,0,1,0,product_mng,medium,"$45,000 - $74,999"
377,0.56,0.71,4,296,2,0,1,0,IT,medium,"$45,000 - $74,999"
378,0.44,0.56,2,158,3,0,1,0,accounting,medium,"$45,000 - $74,999"
379,0.31,0.56,4,238,2,0,1,0,accounting,medium,"$45,000 - $74,999"
380,0.77,0.93,4,231,5,0,1,0,hr,medium,"$45,000 - $74,999"
381,0.44,0.45,2,156,3,0,1,0,hr,medium,"$45,000 - $74,999"
382,0.38,0.46,2,145,3,0,1,0,hr,medium,"$45,000 - $74,999"
383,0.45,0.48,2,144,3,0,1,0,marketing,medium,"$45,000 - $74,999"
384,0.38,0.51,2,159,3,0,1,0,sales,medium,"$45,000 - $74,999"
385,0.36,0.48,2,156,3,0,1,0,accounting,high,"Greater than $75,000"
386,0.75,0.9,5,256,5,0,1,0,support,low,"Less than $45,000"
387,0.1,0.93,6,298,4,0,1,0,technical,medium,"$45,000 - $74,999"
388,0.1,0.97,6,247,4,0,1,0,management,medium,"$45,000 - $74,999"
389,0.45,0.5,2,157,3,0,1,0,marketing,medium,"$45,000 - $74,999"
390,0.42,0.57,2,154,3,1,1,0,marketing,medium,"$45,000 - $74,999"
391,0.78,1,4,253,5,0,1,0,marketing,low,"Less than $45,000"
392,0.45,0.55,2,148,3,0,1,0,sales,low,"Less than $45,000"
393,0.84,1,4,261,5,0,1,0,sales,low,"Less than $45,000"
394,0.11,0.93,6,282,4,0,1,0,sales,low,"Less than $45,000"
395,0.42,0.56,2,133,3,0,1,0,sales,low,"Less than $45,000"
396,0.45,0.46,2,128,3,0,1,0,sales,low,"Less than $45,000"
397,0.46,0.57,2,139,3,0,1,0,sales,low,"Less than $45,000"
398,0.09,0.79,6,293,5,0,1,0,sales,low,"Less than $45,000"
399,0.87,0.83,4,265,6,0,1,0,sales,low,"Less than $45,000"
400,0.1,0.87,6,250,4,0,1,0,sales,low,"Less than $45,000"
401,0.91,1,5,251,6,0,1,0,sales,low,"Less than $45,000"
402,0.76,0.92,4,246,5,0,1,0,sales,low,"Less than $45,000"
403,0.74,1,5,275,5,0,1,0,sales,low,"Less than $45,000"
404,0.92,0.93,5,240,5,0,1,0,sales,low,"Less than $45,000"
405,0.76,0.87,5,245,5,0,1,0,sales,low,"Less than $45,000"
406,0.47,0.5,4,254,4,0,1,0,sales,low,"Less than $45,000"
407,0.73,0.99,5,241,5,0,1,0,sales,low,"Less than $45,000"
408,0.09,0.94,6,257,4,0,1,0,sales,low,"Less than $45,000"
409,0.91,0.92,4,246,5,0,1,0,sales,low,"Less than $45,000"
410,0.82,0.98,4,233,5,0,1,0,sales,low,"Less than $45,000"
411,0.28,0.45,6,218,4,0,1,0,accounting,low,"Less than $45,000"
412,0.84,0.99,4,262,6,0,1,0,accounting,medium,"$45,000 - $74,999"
413,0.45,0.53,2,138,3,0,1,0,accounting,medium,"$45,000 - $74,999"
414,0.45,0.54,2,142,3,0,1,0,hr,medium,"$45,000 - $74,999"
415,0.91,0.97,5,233,5,0,1,0,hr,medium,"$45,000 - $74,999"
416,0.42,0.48,2,155,3,0,1,0,hr,medium,"$45,000 - $74,999"
417,0.82,1,4,229,6,0,1,0,hr,medium,"$45,000 - $74,999"
418,0.11,0.9,6,264,4,0,1,0,technical,medium,"$45,000 - $74,999"
419,0.42,0.53,3,199,4,0,1,0,technical,medium,"$45,000 - $74,999"
420,0.82,0.85,4,223,5,0,1,0,technical,medium,"$45,000 - $74,999"
421,0.09,0.96,6,268,4,0,1,0,technical,medium,"$45,000 - $74,999"
422,0.1,0.94,6,287,4,0,1,0,technical,medium,"$45,000 - $74,999"
423,0.86,1,5,257,5,0,1,0,technical,medium,"$45,000 - $74,999"
424,0.4,0.46,2,143,3,0,1,0,technical,high,"Greater than $75,000"
425,0.45,0.46,2,130,3,0,1,0,technical,low,"Less than $45,000"
426,0.42,0.51,2,136,3,0,1,0,technical,medium,"$45,000 - $74,999"
427,0.74,0.92,4,261,5,0,1,0,technical,medium,"$45,000 - $74,999"
428,0.55,0.6,3,180,4,0,1,0,technical,medium,"$45,000 - $74,999"
429,0.37,0.45,2,126,3,0,1,0,support,medium,"$45,000 - $74,999"
430,0.41,0.52,2,127,3,1,1,0,support,low,"Less than $45,000"
431,0.89,0.65,5,195,6,0,1,0,support,low,"Less than $45,000"
432,0.41,0.57,2,160,3,0,1,0,support,low,"Less than $45,000"
433,0.44,0.51,2,150,3,0,1,0,support,low,"Less than $45,000"
434,0.87,0.84,4,264,6,0,1,0,support,low,"Less than $45,000"
435,0.1,0.84,6,309,4,0,1,0,support,low,"Less than $45,000"
436,0.41,0.47,2,135,3,0,1,0,support,low,"Less than $45,000"
437,0.11,0.85,6,261,4,0,1,0,support,low,"Less than $45,000"
438,0.43,0.53,2,160,3,0,1,0,support,low,"Less than $45,000"
439,0.77,0.9,4,237,5,0,1,0,support,low,"Less than $45,000"
440,0.41,0.52,2,136,3,0,1,0,technical,low,"Less than $45,000"
441,0.41,0.48,2,139,3,0,1,0,technical,low,"Less than $45,000"
442,0.36,0.78,2,151,4,0,1,0,technical,low,"Less than $45,000"
443,0.77,1,5,229,5,0,1,0,management,low,"Less than $45,000"
444,0.81,0.98,5,245,5,0,1,0,IT,low,"Less than $45,000"
445,0.39,0.54,2,127,3,0,1,0,IT,low,"Less than $45,000"
446,0.09,0.94,6,283,5,0,1,0,IT,low,"Less than $45,000"
447,0.44,0.46,2,143,3,0,1,0,IT,low,"Less than $45,000"
448,0.1,0.84,5,298,4,0,1,0,IT,low,"Less than $45,000"
449,0.36,0.48,2,159,3,0,1,0,product_mng,low,"Less than $45,000"
450,0.81,0.92,5,239,5,0,1,0,product_mng,low,"Less than $45,000"
451,0.81,0.9,4,226,5,0,1,0,product_mng,medium,"$45,000 - $74,999"
452,0.85,0.98,5,248,5,0,1,0,product_mng,medium,"$45,000 - $74,999"
453,0.1,0.87,6,286,4,0,1,0,IT,medium,"$45,000 - $74,999"
454,0.37,0.54,2,145,3,0,1,0,RandD,medium,"$45,000 - $74,999"
455,0.09,0.97,7,254,4,1,1,0,RandD,medium,"$45,000 - $74,999"
456,0.44,0.53,2,127,3,0,1,0,RandD,medium,"$45,000 - $74,999"
457,0.86,0.93,5,223,5,0,1,0,RandD,medium,"$45,000 - $74,999"
458,0.77,1,4,255,5,0,1,0,RandD,medium,"$45,000 - $74,999"
459,0.41,0.48,2,136,3,0,1,0,marketing,medium,"$45,000 - $74,999"
460,0.4,0.48,2,137,3,0,1,0,sales,medium,"$45,000 - $74,999"
461,0.43,0.49,2,135,3,0,1,0,accounting,medium,"$45,000 - $74,999"
462,0.43,0.5,2,137,3,0,1,0,support,medium,"$45,000 - $74,999"
463,0.8,0.53,3,255,5,0,1,0,technical,high,"Greater than $75,000"
464,0.8,0.85,4,273,5,0,1,0,management,low,"Less than $45,000"
465,0.82,0.98,5,234,5,0,1,0,marketing,medium,"$45,000 - $74,999"
466,0.37,0.54,2,152,3,0,1,0,marketing,medium,"$45,000 - $74,999"
467,0.37,0.48,2,134,3,0,1,0,marketing,medium,"$45,000 - $74,999"
468,0.09,0.95,6,292,4,0,1,0,sales,medium,"$45,000 - $74,999"
469,0.9,0.92,5,245,5,0,1,0,sales,low,"Less than $45,000"
470,0.41,0.52,2,159,3,0,1,0,sales,low,"Less than $45,000"
471,0.1,0.85,6,260,4,0,1,0,sales,low,"Less than $45,000"
472,0.44,0.53,2,149,3,0,1,0,sales,low,"Less than $45,000"
473,0.89,0.85,5,266,5,0,1,0,sales,low,"Less than $45,000"
474,0.42,0.56,2,149,3,0,1,0,sales,low,"Less than $45,000"
475,0.87,1,5,242,5,0,1,0,sales,low,"Less than $45,000"
476,0.45,0.57,2,134,3,0,1,0,sales,low,"Less than $45,000"
477,0.11,0.87,5,271,4,0,1,0,sales,low,"Less than $45,000"
478,0.09,0.79,6,275,4,0,1,0,sales,low,"Less than $45,000"
479,0.76,0.83,5,227,5,0,1,0,sales,low,"Less than $45,000"
480,0.11,0.96,7,277,5,0,1,0,sales,low,"Less than $45,000"
481,0.37,0.49,2,151,3,0,1,0,sales,low,"Less than $45,000"
482,0.1,0.79,6,274,4,0,1,0,sales,low,"Less than $45,000"
483,0.77,0.87,4,242,6,0,1,0,sales,low,"Less than $45,000"
484,0.42,0.54,2,143,3,1,1,0,sales,low,"Less than $45,000"
485,0.38,0.52,2,145,3,0,1,0,sales,low,"Less than $45,000"
486,0.32,0.95,5,172,2,0,1,0,sales,low,"Less than $45,000"
487,0.38,0.49,2,135,3,0,1,0,accounting,low,"Less than $45,000"
488,0.19,1,4,192,4,0,1,0,accounting,low,"Less than $45,000"
489,0.1,0.83,7,276,4,0,1,0,accounting,low,"Less than $45,000"
490,0.76,0.88,4,206,4,0,1,0,hr,medium,"$45,000 - $74,999"
491,0.53,0.56,4,281,6,0,1,0,hr,medium,"$45,000 - $74,999"
492,0.39,0.51,2,151,3,0,1,0,hr,medium,"$45,000 - $74,999"
493,0.11,0.83,6,244,4,0,1,0,hr,medium,"$45,000 - $74,999"
494,0.1,0.94,6,309,4,0,1,0,technical,medium,"$45,000 - $74,999"
495,0.84,1,5,218,5,0,1,0,technical,medium,"$45,000 - $74,999"
496,0.82,0.99,4,263,6,0,1,0,technical,medium,"$45,000 - $74,999"
497,0.1,0.82,6,244,4,0,1,0,technical,medium,"$45,000 - $74,999"
498,0.59,0.49,7,263,4,0,1,0,technical,medium,"$45,000 - $74,999"
499,0.44,0.48,2,143,3,0,1,0,technical,medium,"$45,000 - $74,999"
500,0.89,0.95,2,181,5,0,1,0,technical,medium,"$45,000 - $74,999"
501,0.91,0.84,5,265,5,0,1,0,technical,medium,"$45,000 - $74,999"
502,0.66,0.57,5,161,5,0,1,0,technical,high,"Greater than $75,000"
503,0.11,0.87,7,282,5,0,1,0,technical,low,"Less than $45,000"
504,0.43,0.51,2,155,3,0,1,0,technical,medium,"$45,000 - $74,999"
505,0.78,0.83,4,217,6,0,1,0,support,medium,"$45,000 - $74,999"
506,0.11,0.97,6,289,5,0,1,0,support,medium,"$45,000 - $74,999"
507,0.83,0.98,4,259,5,0,1,0,support,medium,"$45,000 - $74,999"
508,0.39,0.54,2,158,3,0,1,0,support,low,"Less than $45,000"
509,0.38,0.55,2,158,3,0,1,0,support,low,"Less than $45,000"
510,0.37,0.57,2,155,3,0,1,0,support,low,"Less than $45,000"
511,0.44,0.48,2,146,3,0,1,0,support,low,"Less than $45,000"
512,0.53,0.85,2,164,5,0,1,0,support,low,"Less than $45,000"
513,0.09,0.96,6,259,4,0,1,0,support,low,"Less than $45,000"
514,0.11,0.89,6,293,4,0,1,0,support,low,"Less than $45,000"
515,0.83,0.96,5,275,5,0,1,0,support,low,"Less than $45,000"
516,0.88,1,5,219,6,1,1,0,technical,low,"Less than $45,000"
517,0.1,0.89,6,247,4,0,1,0,technical,low,"Less than $45,000"
518,0.09,0.86,7,309,4,0,1,0,technical,low,"Less than $45,000"
519,0.44,0.54,2,151,3,0,1,0,management,low,"Less than $45,000"
520,0.39,0.51,2,129,3,0,1,0,IT,low,"Less than $45,000"
521,0.87,0.94,4,274,5,0,1,0,IT,low,"Less than $45,000"
522,0.74,0.99,4,233,5,0,1,0,IT,low,"Less than $45,000"
523,0.1,0.95,7,289,4,0,1,0,IT,low,"Less than $45,000"
524,0.74,0.82,4,239,6,0,1,0,IT,low,"Less than $45,000"
525,0.75,0.99,5,221,5,0,1,0,product_mng,low,"Less than $45,000"
526,0.41,0.56,2,150,3,0,1,0,product_mng,low,"Less than $45,000"
527,0.41,0.45,2,144,3,1,1,0,product_mng,low,"Less than $45,000"
528,0.09,0.9,7,289,4,0,1,0,product_mng,low,"Less than $45,000"
529,0.09,0.8,6,301,5,0,1,0,IT,medium,"$45,000 - $74,999"
530,0.39,0.57,2,145,3,0,1,0,accounting,medium,"$45,000 - $74,999"
531,0.4,0.56,2,137,3,0,1,0,accounting,medium,"$45,000 - $74,999"
532,0.37,0.54,2,131,3,1,1,0,hr,medium,"$45,000 - $74,999"
533,0.1,0.84,6,246,4,0,1,0,hr,medium,"$45,000 - $74,999"
534,0.43,0.51,2,136,3,0,1,0,hr,medium,"$45,000 - $74,999"
535,0.75,0.85,5,240,6,1,1,0,marketing,medium,"$45,000 - $74,999"
536,0.37,0.56,2,156,3,0,1,0,sales,medium,"$45,000 - $74,999"
537,0.11,0.85,6,305,4,0,1,0,accounting,medium,"$45,000 - $74,999"
538,0.45,0.45,2,154,3,1,1,0,support,medium,"$45,000 - $74,999"
539,0.87,1,5,261,5,1,1,0,technical,medium,"$45,000 - $74,999"
540,0.11,0.94,7,244,4,0,1,0,management,medium,"$45,000 - $74,999"
541,0.45,0.54,2,129,3,0,1,0,marketing,high,"Greater than $75,000"
542,0.81,0.87,4,254,5,0,1,0,marketing,low,"Less than $45,000"
543,0.77,0.91,5,236,5,0,1,0,marketing,medium,"$45,000 - $74,999"
544,0.89,0.92,5,237,5,0,1,0,sales,medium,"$45,000 - $74,999"
545,0.43,0.49,2,135,3,0,1,0,sales,medium,"$45,000 - $74,999"
546,0.78,1,5,236,5,0,1,0,sales,medium,"$45,000 - $74,999"
547,0.37,0.47,2,149,3,0,1,0,sales,low,"Less than $45,000"
548,0.37,0.5,2,141,3,0,1,0,sales,low,"Less than $45,000"
549,0.85,0.82,4,270,5,0,1,0,sales,low,"Less than $45,000"
550,0.41,0.47,2,138,3,0,1,0,sales,low,"Less than $45,000"
551,0.11,0.96,6,298,4,0,1,0,sales,low,"Less than $45,000"
552,0.75,0.99,5,254,5,0,1,0,sales,low,"Less than $45,000"
553,0.82,0.85,5,248,5,0,1,0,sales,low,"Less than $45,000"
554,0.79,1,5,257,6,0,1,0,sales,low,"Less than $45,000"
555,0.43,0.53,2,150,3,0,1,0,sales,low,"Less than $45,000"
556,0.1,0.9,7,281,4,0,1,0,sales,low,"Less than $45,000"
557,0.46,0.48,2,141,3,1,1,0,sales,low,"Less than $45,000"
558,0.43,0.57,2,157,3,0,1,0,sales,low,"Less than $45,000"
559,0.43,0.55,2,136,3,0,1,0,sales,low,"Less than $45,000"
560,0.11,0.8,7,296,4,0,1,0,sales,low,"Less than $45,000"
561,0.09,0.86,6,279,4,0,1,0,sales,low,"Less than $45,000"
562,0.37,0.53,2,131,3,0,1,0,sales,low,"Less than $45,000"
563,0.4,0.57,2,160,3,0,1,0,accounting,low,"Less than $45,000"
564,0.1,0.77,7,291,4,0,1,0,accounting,low,"Less than $45,000"
565,0.41,0.53,2,157,3,0,1,0,accounting,low,"Less than $45,000"
566,0.79,0.58,3,294,4,0,1,0,hr,low,"Less than $45,000"
567,0.11,0.79,7,310,4,0,1,0,hr,low,"Less than $45,000"
568,0.1,0.97,6,282,4,0,1,0,hr,medium,"$45,000 - $74,999"
569,0.44,0.51,2,134,3,0,1,0,hr,medium,"$45,000 - $74,999"
570,0.25,0.46,4,214,4,0,1,0,technical,medium,"$45,000 - $74,999"
571,0.44,0.52,2,137,3,0,1,0,technical,medium,"$45,000 - $74,999"
572,0.73,1,4,252,5,0,1,0,technical,medium,"$45,000 - $74,999"
573,0.75,0.97,5,243,6,0,1,0,technical,medium,"$45,000 - $74,999"
574,0.36,0.47,2,148,3,0,1,0,technical,medium,"$45,000 - $74,999"
575,0.37,0.49,2,151,3,0,1,0,technical,medium,"$45,000 - $74,999"
576,0.39,0.49,2,129,3,0,1,0,technical,medium,"$45,000 - $74,999"
577,0.48,0.78,2,198,2,0,1,0,technical,medium,"$45,000 - $74,999"
578,0.57,0.72,4,275,6,0,1,0,technical,medium,"$45,000 - $74,999"
579,0.9,0.96,5,243,5,0,1,0,technical,medium,"$45,000 - $74,999"
580,0.39,0.55,2,159,3,0,1,0,technical,high,"Greater than $75,000"
581,0.44,0.51,2,145,3,0,1,0,support,low,"Less than $45,000"
582,0.81,0.88,5,242,5,0,1,0,support,medium,"$45,000 - $74,999"
583,0.74,0.87,5,242,5,0,1,0,support,medium,"$45,000 - $74,999"
584,0.44,0.56,2,145,3,0,1,0,support,medium,"$45,000 - $74,999"
585,0.41,0.56,2,154,3,0,1,1,support,medium,"$45,000 - $74,999"
586,0.4,0.51,2,139,3,0,1,0,support,low,"Less than $45,000"
587,0.46,0.57,2,152,3,0,1,0,support,low,"Less than $45,000"
588,0.8,0.83,2,211,3,0,1,0,support,low,"Less than $45,000"
589,0.87,0.9,5,258,5,0,1,0,support,low,"Less than $45,000"
590,0.39,0.54,2,155,3,0,1,0,support,low,"Less than $45,000"
591,0.38,0.55,2,148,3,0,1,0,support,low,"Less than $45,000"
592,0.66,0.67,2,255,3,0,1,0,technical,low,"Less than $45,000"
593,0.1,0.8,6,264,4,0,1,0,technical,low,"Less than $45,000"
594,0.37,0.54,2,132,3,0,1,0,technical,low,"Less than $45,000"
595,0.1,0.77,6,255,4,0,1,0,management,low,"Less than $45,000"
596,0.09,0.87,5,263,4,0,1,0,IT,low,"Less than $45,000"
597,0.86,0.84,5,222,5,0,1,0,IT,low,"Less than $45,000"
598,0.11,0.9,6,263,4,0,1,0,IT,low,"Less than $45,000"
599,0.37,0.46,2,157,3,0,1,0,IT,low,"Less than $45,000"
600,0.11,0.92,7,307,4,0,1,0,IT,low,"Less than $45,000"
601,0.77,0.98,5,259,6,0,1,0,product_mng,low,"Less than $45,000"
602,0.84,0.94,5,222,6,0,1,0,product_mng,low,"Less than $45,000"
603,0.1,0.84,7,250,4,0,1,0,product_mng,low,"Less than $45,000"
604,0.83,0.9,5,245,5,0,1,0,product_mng,low,"Less than $45,000"
605,0.11,0.79,6,292,4,0,1,0,IT,low,"Less than $45,000"
606,0.86,0.92,5,252,5,0,1,0,RandD,low,"Less than $45,000"
607,0.38,0.56,2,161,3,0,1,0,RandD,medium,"$45,000 - $74,999"
608,0.11,0.88,5,250,4,0,1,0,RandD,medium,"$45,000 - $74,999"
609,0.45,0.49,2,134,3,0,1,0,RandD,medium,"$45,000 - $74,999"
610,0.1,0.85,7,279,4,0,1,0,RandD,medium,"$45,000 - $74,999"
611,0.09,0.95,7,256,4,0,1,0,marketing,medium,"$45,000 - $74,999"
612,0.39,0.53,2,127,3,0,1,0,sales,medium,"$45,000 - $74,999"
613,0.37,0.47,2,138,3,1,1,0,accounting,medium,"$45,000 - $74,999"
614,0.81,0.97,5,243,5,0,1,0,support,medium,"$45,000 - $74,999"
615,0.09,0.9,7,296,4,0,1,0,technical,medium,"$45,000 - $74,999"
616,0.1,0.88,7,267,4,0,1,0,management,medium,"$45,000 - $74,999"
617,0.39,0.49,2,144,3,0,1,0,marketing,medium,"$45,000 - $74,999"
618,0.83,0.95,4,251,5,0,1,0,marketing,medium,"$45,000 - $74,999"
619,0.45,0.57,2,148,3,0,1,0,marketing,high,"Greater than $75,000"
620,0.43,0.51,2,141,3,0,1,0,sales,low,"Less than $45,000"
621,0.8,0.75,3,268,2,0,1,0,sales,medium,"$45,000 - $74,999"
622,0.1,0.86,6,247,4,0,1,0,sales,medium,"$45,000 - $74,999"
623,0.1,0.55,2,247,4,0,1,0,sales,medium,"$45,000 - $74,999"
624,0.36,0.52,2,146,3,0,1,0,sales,medium,"$45,000 - $74,999"
625,0.38,0.5,2,140,3,0,1,0,sales,low,"Less than $45,000"
626,0.78,0.98,5,263,6,0,1,0,sales,low,"Less than $45,000"
627,0.44,0.49,2,145,3,0,1,0,sales,low,"Less than $45,000"
628,0.41,0.46,2,156,3,1,1,0,sales,low,"Less than $45,000"
629,0.72,0.85,5,244,6,0,1,0,sales,low,"Less than $45,000"
630,0.46,0.54,2,144,3,0,1,0,sales,low,"Less than $45,000"
631,0.1,0.9,7,286,4,0,1,0,sales,low,"Less than $45,000"
632,0.34,0.67,4,141,2,0,1,0,sales,low,"Less than $45,000"
633,0.11,0.89,6,260,5,0,1,0,sales,low,"Less than $45,000"
634,0.38,0.56,2,154,3,0,1,0,sales,low,"Less than $45,000"
635,0.82,0.92,5,225,5,0,1,0,sales,low,"Less than $45,000"
636,0.39,0.57,2,127,3,0,1,0,sales,low,"Less than $45,000"
637,0.44,0.53,2,140,3,0,1,0,sales,low,"Less than $45,000"
638,0.43,0.52,2,147,3,0,1,0,sales,low,"Less than $45,000"
639,0.84,0.83,4,227,5,0,1,0,accounting,low,"Less than $45,000"
640,0.43,0.48,2,153,3,0,1,0,accounting,low,"Less than $45,000"
641,0.37,0.52,2,128,3,0,1,0,accounting,low,"Less than $45,000"
642,0.74,0.97,4,228,5,0,1,0,hr,low,"Less than $45,000"
643,0.73,0.97,5,235,5,0,1,0,hr,low,"Less than $45,000"
644,0.37,0.47,2,148,3,0,1,0,hr,low,"Less than $45,000"
645,0.58,0.62,4,238,3,0,1,0,hr,low,"Less than $45,000"
646,0.4,0.54,2,141,3,0,1,0,technical,medium,"$45,000 - $74,999"
647,0.51,0.83,5,249,4,0,1,0,technical,medium,"$45,000 - $74,999"
648,0.46,0.5,2,151,3,0,1,0,technical,medium,"$45,000 - $74,999"
649,0.45,0.54,2,129,3,0,1,0,technical,medium,"$45,000 - $74,999"
650,0.46,0.5,2,156,3,0,1,0,technical,medium,"$45,000 - $74,999"
651,0.39,0.45,2,134,3,0,1,0,technical,medium,"$45,000 - $74,999"
652,0.09,0.88,6,269,4,0,1,0,technical,medium,"$45,000 - $74,999"
653,0.09,0.77,6,290,4,0,1,0,technical,medium,"$45,000 - $74,999"
654,0.37,0.51,2,132,3,0,1,0,technical,medium,"$45,000 - $74,999"
655,0.1,0.89,7,308,4,0,1,0,technical,medium,"$45,000 - $74,999"
656,0.77,1,4,232,5,0,1,0,technical,medium,"$45,000 - $74,999"
657,0.79,0.86,5,235,5,0,1,0,support,medium,"$45,000 - $74,999"
658,0.43,0.55,2,130,3,0,1,0,support,high,"Greater than $75,000"
659,0.38,0.53,2,146,3,0,1,0,support,low,"Less than $45,000"
660,0.77,0.91,5,221,6,0,1,0,support,medium,"$45,000 - $74,999"
661,0.44,0.5,2,130,3,0,1,0,support,medium,"$45,000 - $74,999"
662,0.39,0.46,2,136,3,0,1,0,support,medium,"$45,000 - $74,999"
663,0.78,0.89,5,274,6,0,1,0,support,medium,"$45,000 - $74,999"
664,0.1,0.79,6,256,5,0,1,0,support,low,"Less than $45,000"
665,0.1,0.77,5,276,4,0,1,0,support,low,"Less than $45,000"
666,0.75,0.85,5,267,5,0,1,0,support,low,"Less than $45,000"
667,0.46,0.62,6,213,3,0,1,0,support,low,"Less than $45,000"
668,0.91,0.97,4,274,6,0,1,0,technical,low,"Less than $45,000"
669,0.1,0.92,6,258,4,0,1,0,technical,low,"Less than $45,000"
670,0.72,0.6,3,153,5,0,1,0,technical,low,"Less than $45,000"
671,0.11,0.95,6,245,4,0,1,0,management,low,"Less than $45,000"
672,0.11,0.94,6,264,4,0,1,0,IT,low,"Less than $45,000"
673,0.46,0.57,2,154,3,0,1,0,IT,low,"Less than $45,000"
674,0.37,0.46,2,149,3,0,1,0,IT,low,"Less than $45,000"
675,0.46,0.5,2,157,3,0,1,0,IT,low,"Less than $45,000"
676,0.43,0.57,2,127,3,0,1,0,IT,low,"Less than $45,000"
677,0.11,0.82,6,270,4,0,1,0,product_mng,low,"Less than $45,000"
678,0.73,0.89,5,236,6,0,1,0,product_mng,low,"Less than $45,000"
679,0.43,0.47,2,158,3,0,1,0,product_mng,low,"Less than $45,000"
680,0.86,1,5,229,5,0,1,0,product_mng,low,"Less than $45,000"
681,0.1,0.83,6,269,4,0,1,0,IT,low,"Less than $45,000"
682,0.4,0.49,2,128,3,0,1,0,sales,low,"Less than $45,000"
683,0.11,0.87,7,278,4,0,1,0,sales,low,"Less than $45,000"
684,0.86,0.98,3,158,5,0,1,0,sales,low,"Less than $45,000"
685,0.42,1,3,202,3,0,1,0,sales,medium,"$45,000 - $74,999"
686,0.79,0.84,4,240,5,0,1,0,sales,medium,"$45,000 - $74,999"
687,0.1,0.96,7,255,4,0,1,0,marketing,medium,"$45,000 - $74,999"
688,0.09,0.92,7,254,4,0,1,0,sales,medium,"$45,000 - $74,999"
689,0.09,0.82,6,257,4,0,1,0,accounting,medium,"$45,000 - $74,999"
690,0.87,1,4,228,5,0,1,0,support,medium,"$45,000 - $74,999"
691,0.36,0.49,2,145,3,0,1,0,technical,medium,"$45,000 - $74,999"
692,0.42,0.75,3,218,4,0,1,0,management,medium,"$45,000 - $74,999"
693,0.84,0.86,5,268,5,0,1,0,marketing,medium,"$45,000 - $74,999"
694,0.1,0.83,6,278,4,0,1,0,marketing,medium,"$45,000 - $74,999"
695,0.78,0.71,3,249,5,0,1,0,marketing,medium,"$45,000 - $74,999"
696,0.35,0.99,3,236,4,0,1,0,sales,medium,"$45,000 - $74,999"
697,0.1,0.81,7,291,4,0,1,0,sales,high,"Greater than $75,000"
698,0.11,0.8,6,306,4,0,1,0,sales,low,"Less than $45,000"
699,0.43,0.48,2,135,3,0,1,0,sales,medium,"$45,000 - $74,999"
700,0.38,0.45,2,156,3,0,1,0,sales,medium,"$45,000 - $74,999"
701,0.46,0.54,2,143,3,0,1,0,sales,medium,"$45,000 - $74,999"
702,0.89,0.82,4,243,5,0,1,0,sales,medium,"$45,000 - $74,999"
703,0.45,0.5,2,147,3,0,1,0,sales,low,"Less than $45,000"
704,0.44,0.53,2,159,3,0,1,0,sales,low,"Less than $45,000"
705,0.74,0.54,5,216,3,0,1,0,sales,low,"Less than $45,000"
706,0.45,0.54,2,152,3,0,1,0,sales,low,"Less than $45,000"
707,0.79,0.93,4,226,5,0,1,0,sales,low,"Less than $45,000"
708,0.79,0.91,5,271,5,0,1,0,sales,low,"Less than $45,000"
709,0.11,0.87,6,255,4,0,1,0,sales,low,"Less than $45,000"
710,0.42,0.48,2,140,3,0,1,0,sales,low,"Less than $45,000"
711,0.64,0.9,6,252,2,0,1,0,sales,low,"Less than $45,000"
712,0.4,0.55,2,159,3,0,1,0,sales,low,"Less than $45,000"
713,0.84,0.98,5,270,5,0,1,0,sales,low,"Less than $45,000"
714,0.73,0.92,5,232,5,0,1,0,sales,low,"Less than $45,000"
715,0.4,0.51,2,144,3,0,1,0,accounting,low,"Less than $45,000"
716,0.36,0.45,2,127,3,0,1,0,accounting,low,"Less than $45,000"
717,0.43,0.47,2,131,3,0,1,0,accounting,low,"Less than $45,000"
718,0.11,0.78,6,243,4,0,1,0,hr,low,"Less than $45,000"
719,0.91,1,5,244,6,0,1,0,hr,low,"Less than $45,000"
720,0.8,1,5,260,5,0,1,0,hr,low,"Less than $45,000"
721,0.42,0.49,2,139,3,0,1,0,hr,low,"Less than $45,000"
722,0.31,0.87,4,184,3,0,1,0,technical,low,"Less than $45,000"
723,0.44,0.47,2,130,3,0,1,0,technical,low,"Less than $45,000"
